Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%)
2024-07-31,Pune,Maharashtra,26.3,22.1,23.9,86.91666666666667,14.7,24.4,100,Moderate,944.3708333333334,100.0
2024-08-01,Pune,Maharashtra,26.6,22.8,24.2,84.95833333333333,2.2,26.8,100,Moderate,944.0625,100.0
2024-08-02,Pune,Maharashtra,26.7,22.0,24.0,85.5,9.8,30.1,100,Moderate,943.5333333333333,95.58333333333333
2024-08-03,Pune,Maharashtra,25.8,22.6,23.6,86.79166666666667,8.2,29.6,100,Moderate,943.8416666666667,100.0
2024-08-04,Pune,Maharashtra,26.0,22.8,23.3,90.25,28.4,30.0,100,Moderate,944.1875,100.0
2024-08-05,Pune,Maharashtra,26.8,22.6,24.1,85.16666666666667,3.3,26.5,100,Moderate,945.2916666666666,92.625
2024-08-06,Pune,Maharashtra,27.4,22.5,24.5,82.125,0.7,25.5,100,Moderate,945.3333333333334,98.33333333333333
2024-08-07,Pune,Maharashtra,27.0,22.6,24.3,83.75,2.7,23.8,100,Moderate,945.2708333333334,94.79166666666667
2024-08-08,Pune,Maharashtra,27.1,22.2,24.2,83.20833333333333,2.9,22.3,100,Moderate,946.1999999999999,91.375
2024-08-09,Pune,Maharashtra,24.8,22.1,23.3,89.125,6.4,20.1,100,Moderate,947.0124999999999,99.875
2024-08-10,Pune,Maharashtra,28.5,21.9,24.2,85.25,4.4,22.6,100,Moderate,946.8375,79.20833333333333
2024-08-11,Pune,Maharashtra,27.6,22.0,24.2,83.375,1.1,23.2,100,Moderate,945.4666666666667,89.20833333333333
2024-08-12,Pune,Maharashtra,28.2,21.6,24.4,83.45833333333333,1.2,21.6,100,Moderate,945.2416666666667,74.95833333333333
2024-08-13,Pune,Maharashtra,29.5,21.5,24.8,81.45833333333333,0.5,16.7,100,Moderate,945.8041666666667,81.83333333333333
2024-08-14,Pune,Maharashtra,29.2,21.1,24.6,83.04166666666667,0.8,16.7,100,Moderate,945.5958333333333,94.20833333333333
2024-08-15,Pune,Maharashtra,30.4,21.4,25.0,81.54166666666667,0.3,17.3,100,Moderate,944.7583333333333,97.79166666666667
2024-08-16,Pune,Maharashtra,30.3,21.0,25.0,81.79166666666667,1.0,17.0,100,Moderate,943.8874999999999,98.66666666666667
2024-08-17,Pune,Maharashtra,28.8,21.4,24.6,84.54166666666667,2.9,11.5,100,Moderate,945.0291666666667,99.79166666666667
2024-08-18,Pune,Maharashtra,28.2,23.0,24.8,89.08333333333333,31.0,6.8,100,Moderate,945.65,99.66666666666667
2024-08-19,Pune,Maharashtra,30.2,22.4,25.3,85.70833333333333,8.9,8.1,100,Moderate,945.0541666666667,97.45833333333333
2024-08-20,Pune,Maharashtra,29.8,22.5,25.2,85.16666666666667,8.7,12.8,100,Moderate,944.5,90.125
2024-08-21,Pune,Maharashtra,30.3,22.0,24.9,86.66666666666667,18.1,14.0,100,Moderate,944.6916666666666,96.91666666666667
2024-08-22,Pune,Maharashtra,28.9,22.5,25.0,86.75,16.4,12.1,100,Moderate,944.2791666666667,98.875
2024-08-23,Pune,Maharashtra,27.9,23.0,24.5,89.41666666666667,15.4,17.6,100,Moderate,944.8208333333333,100.0
2024-08-24,Pune,Maharashtra,24.0,22.5,22.9,93.20833333333333,61.8,21.2,100,Moderate,944.9041666666667,100.0
2024-08-25,Pune,Maharashtra,25.3,21.4,22.9,89.66666666666667,24.3,30.5,100,Moderate,943.8833333333333,100.0
2024-08-26,Pune,Maharashtra,24.3,21.1,22.8,86.95833333333333,6.1,25.3,100,Moderate,942.8000000000001,100.0
2024-08-27,Pune,Maharashtra,26.1,21.4,23.3,85.625,7.9,27.9,100,Moderate,944.0083333333333,99.70833333333333
2024-08-28,Pune,Maharashtra,26.6,21.5,23.6,84.58333333333333,4.0,30.5,100,Moderate,944.8375,71.70833333333333
2024-08-29,Pune,Maharashtra,27.1,22.1,24.2,83.58333333333333,1.5,25.5,100,Moderate,944.2166666666667,66.0
2024-08-30,Pune,Maharashtra,27.1,22.3,24.3,83.95833333333333,2.2,20.8,100,Moderate,944.9625,78.04166666666667
2024-08-31,Pune,Maharashtra,25.6,22.1,23.6,87.45833333333333,9.7,17.6,100,Moderate,945.8625000000001,99.0
2024-09-01,Pune,Maharashtra,25.6,21.6,23.1,88.875,2.3,22.3,100,Moderate,945.2375000000001,100.0
2024-09-02,Pune,Maharashtra,23.8,22.2,22.7,93.25,49.4,18.8,100,Moderate,943.9083333333333,100.0
2024-09-03,Pune,Maharashtra,26.4,21.9,23.6,87.20833333333333,10.4,21.3,100,Moderate,944.9333333333334,100.0
2024-09-04,Pune,Maharashtra,26.6,22.5,24.0,84.875,1.4,23.8,100,Moderate,945.875,97.875
2024-09-05,Pune,Maharashtra,27.5,22.5,24.0,86.25,17.8,23.3,100,Moderate,944.6625,99.29166666666667
2024-09-06,Pune,Maharashtra,26.4,21.9,23.8,85.75,1.7,24.9,100,Moderate,945.4791666666666,86.04166666666667
2024-09-07,Pune,Maharashtra,27.8,21.7,24.1,83.75,0.9,23.6,100,Moderate,946.1708333333332,72.04166666666667
2024-09-08,Pune,Maharashtra,28.1,22.1,24.3,82.58333333333333,1.8,19.8,100,Moderate,946.1708333333332,83.54166666666667
2024-09-09,Pune,Maharashtra,28.1,21.8,24.0,84.875,2.9,19.9,100,Moderate,943.9708333333333,85.45833333333333
2024-09-10,Pune,Maharashtra,27.6,22.4,24.0,85.5,18.7,17.7,100,Moderate,943.2583333333333,97.875
2024-09-11,Pune,Maharashtra,27.8,22.1,24.0,83.58333333333333,2.3,19.9,100,Moderate,944.3041666666667,99.79166666666667
2024-09-12,Pune,Maharashtra,27.5,21.8,24.0,81.20833333333333,0.3,23.6,100,Moderate,946.0375,92.66666666666667
2024-09-13,Pune,Maharashtra,27.1,21.1,23.6,81.58333333333333,0.3,21.2,100,Moderate,946.3666666666667,97.83333333333333
2024-09-14,Pune,Maharashtra,27.0,20.5,23.3,82.04166666666667,0.9,22.8,100,Moderate,946.0791666666668,48.166666666666664
2024-09-15,Pune,Maharashtra,26.8,20.5,23.2,83.41666666666667,1.6,21.7,100,Moderate,946.4291666666667,51.916666666666664
2024-09-16,Pune,Maharashtra,28.2,20.0,23.7,80.0,0.7,16.5,100,Moderate,947.1750000000001,85.29166666666667
2024-09-17,Pune,Maharashtra,27.8,20.0,23.3,78.91666666666667,1.3,16.2,100,Moderate,947.1541666666667,54.625
2024-09-18,Pune,Maharashtra,28.5,19.1,23.1,77.875,0.0,14.1,100,Moderate,945.5708333333333,23.916666666666668
2024-09-19,Pune,Maharashtra,29.0,19.3,23.7,79.16666666666667,0.0,15.3,100,Moderate,946.0500000000001,32.375
2024-09-20,Pune,Maharashtra,28.0,20.7,23.7,85.29166666666667,4.4,14.9,100,Moderate,946.3333333333334,58.875
2024-09-21,Pune,Maharashtra,29.5,22.3,24.3,84.04166666666667,7.2,17.3,100,Moderate,947.0124999999999,81.04166666666667
2024-09-22,Pune,Maharashtra,29.6,21.3,24.2,84.08333333333333,13.0,13.8,100,Moderate,946.3166666666666,50.541666666666664
2024-09-23,Pune,Maharashtra,28.5,22.1,24.1,89.33333333333333,33.5,14.2,100,Moderate,945.4,96.04166666666667
2024-09-24,Pune,Maharashtra,29.5,21.7,24.3,89.54166666666667,19.7,8.9,100,Moderate,943.6416666666668,92.29166666666667
2024-09-25,Pune,Maharashtra,27.6,22.4,23.7,91.79166666666667,39.1,14.0,100,Moderate,942.9291666666667,99.91666666666667
2024-09-26,Pune,Maharashtra,25.4,21.7,23.1,89.70833333333333,13.3,22.7,100,Moderate,942.2416666666667,100.0
2024-09-27,Pune,Maharashtra,25.6,22.1,23.5,86.75,2.7,26.9,100,Moderate,943.9291666666667,96.70833333333333
2024-09-28,Pune,Maharashtra,27.5,22.2,24.2,84.125,0.9,20.2,100,Moderate,946.7375000000001,79.75
2024-09-29,Pune,Maharashtra,28.2,21.5,24.3,84.375,2.0,15.5,100,Moderate,948.7041666666668,49.791666666666664
2024-09-30,Pune,Maharashtra,29.8,20.8,24.9,81.75,0.0,8.6,100,Moderate,948.8416666666667,45.166666666666664
2024-10-01,Pune,Maharashtra,30.4,22.0,25.6,82.41666666666667,0.0,10.1,100,Moderate,947.4625,48.333333333333336
2024-10-02,Pune,Maharashtra,30.6,22.5,25.0,87.375,2.5,14.9,100,Moderate,947.9666666666667,83.83333333333333
2024-10-03,Pune,Maharashtra,29.8,21.8,24.6,85.375,2.9,16.2,100,Moderate,948.0333333333333,68.95833333333333
2024-10-04,Pune,Maharashtra,28.8,21.0,24.0,85.54166666666667,1.0,16.1,100,Moderate,947.975,98.33333333333333
2024-10-05,Pune,Maharashtra,29.4,20.8,24.1,81.41666666666667,0.0,13.1,100,Moderate,948.3333333333334,52.958333333333336
2024-10-06,Pune,Maharashtra,29.5,20.9,24.3,82.83333333333333,1.3,17.5,100,Moderate,948.6333333333333,32.208333333333336
2024-10-07,Pune,Maharashtra,30.5,20.6,25.4,75.45833333333333,0.0,17.1,100,Moderate,949.3291666666668,35.041666666666664
2024-10-08,Pune,Maharashtra,30.4,20.5,25.3,76.70833333333333,0.4,12.3,100,Moderate,949.5500000000001,36.375
2024-10-09,Pune,Maharashtra,27.8,22.0,24.4,81.25,3.1,13.0,100,Moderate,947.8791666666666,99.79166666666667
2024-10-10,Pune,Maharashtra,29.0,21.1,24.0,84.875,4.2,23.2,100,Moderate,946.3416666666667,86.66666666666667
2024-10-11,Pune,Maharashtra,29.4,21.3,24.2,84.66666666666667,8.2,21.5,100,Moderate,945.9666666666667,84.45833333333333
2024-10-12,Pune,Maharashtra,29.8,21.3,24.3,86.16666666666667,5.8,15.7,100,Moderate,947.0500000000001,68.95833333333333
2024-10-13,Pune,Maharashtra,29.9,21.3,24.3,85.66666666666667,6.0,16.0,100,Moderate,947.9583333333334,78.375
2024-10-14,Pune,Maharashtra,29.1,20.5,24.1,84.45833333333333,7.0,15.4,100,Moderate,948.5666666666666,67.91666666666667
2024-10-15,Pune,Maharashtra,28.9,20.1,23.7,85.66666666666667,1.7,12.3,100,Moderate,948.6,89.45833333333333
2024-10-16,Pune,Maharashtra,29.8,21.2,24.3,84.58333333333333,14.5,13.7,100,Moderate,947.9416666666666,98.79166666666667
2024-10-17,Pune,Maharashtra,27.8,22.0,24.0,86.33333333333333,5.5,14.0,100,Moderate,947.25,93.5
2024-10-18,Pune,Maharashtra,29.0,21.6,24.5,85.75,17.4,20.8,100,Moderate,947.2041666666668,88.70833333333333
2024-10-19,Pune,Maharashtra,29.6,21.2,23.8,88.75,22.0,11.2,100,Moderate,948.975,92.75
2024-10-20,Pune,Maharashtra,28.2,21.0,23.5,87.91666666666667,7.4,12.5,100,Moderate,949.9041666666667,97.33333333333333
2024-10-21,Pune,Maharashtra,27.2,20.7,23.7,86.20833333333333,6.4,11.9,100,Moderate,950.0583333333334,96.125
2024-10-22,Pune,Maharashtra,28.3,19.8,24.1,84.25,0.4,9.2,100,Moderate,949.9291666666667,77.125
2024-10-23,Pune,Maharashtra,28.8,19.6,24.1,81.33333333333333,0.0,11.4,100,Moderate,949.5500000000001,22.75
2024-10-24,Pune,Maharashtra,28.7,19.5,23.8,77.08333333333333,0.0,9.3,100,Moderate,949.2166666666667,48.041666666666664
2024-10-25,Pune,Maharashtra,29.0,19.7,24.0,62.583333333333336,0.0,10.2,100,Moderate,949.2916666666666,76.41666666666667
2024-10-26,Pune,Maharashtra,29.0,18.7,23.7,63.333333333333336,0.0,11.7,100,Moderate,949.3000000000001,27.25
2024-10-27,Pune,Maharashtra,30.5,18.0,23.9,66.95833333333333,0.0,12.0,100,Moderate,947.8958333333334,21.625
2024-10-28,Pune,Maharashtra,30.7,18.9,24.1,68.70833333333333,0.0,11.1,100,Moderate,946.6125000000001,26.875
2024-10-29,Pune,Maharashtra,30.6,18.2,24.2,71.0,0.0,12.9,100,Moderate,947.7333333333332,42.625
2024-10-30,Pune,Maharashtra,29.5,19.0,24.1,72.45833333333333,0.3,9.7,100,Moderate,948.8833333333333,10.166666666666666
2024-10-31,Pune,Maharashtra,30.5,20.6,25.4,67.91666666666667,0.3,14.8,100,Moderate,949.8625000000001,9.5
2024-11-01,Pune,Maharashtra,30.0,20.6,25.2,73.83333333333333,0.1,14.3,100,Moderate,951.0291666666667,16.791666666666668
2024-11-02,Pune,Maharashtra,30.1,20.1,24.8,65.95833333333333,0.0,13.9,100,Moderate,951.2624999999999,12.125
2024-11-03,Pune,Maharashtra,30.1,18.5,24.6,61.125,0.0,13.9,100,Moderate,951.0833333333334,2.7083333333333335
2024-11-04,Pune,Maharashtra,30.1,18.5,24.5,60.708333333333336,0.0,14.3,100,Moderate,950.1791666666667,29.333333333333332
2024-11-05,Pune,Maharashtra,29.7,19.0,24.5,58.958333333333336,0.0,14.3,100,Moderate,950.75,11.416666666666666
2024-11-06,Pune,Maharashtra,30.2,17.9,23.7,61.541666666666664,0.0,11.5,100,Moderate,951.2583333333333,5.583333333333333
2024-11-07,Pune,Maharashtra,30.0,19.0,23.9,55.666666666666664,0.0,11.3,100,Moderate,951.1958333333333,0.2916666666666667
2024-11-08,Pune,Maharashtra,29.6,19.0,24.1,53.916666666666664,0.0,16.6,100,Moderate,950.9083333333333,0.4583333333333333
2024-11-09,Pune,Maharashtra,29.6,18.4,23.9,54.0,0.0,14.8,100,Moderate,950.9,5.25
2024-11-10,Pune,Maharashtra,29.4,19.5,23.8,53.416666666666664,0.0,12.0,100,Moderate,951.1333333333333,4.958333333333333
2024-11-11,Pune,Maharashtra,29.1,18.5,23.4,54.125,0.0,17.5,100,Moderate,950.6958333333333,5.041666666666667
2024-11-12,Pune,Maharashtra,29.2,16.4,23.1,55.083333333333336,0.0,16.2,100,Moderate,950.1166666666667,13.625
2024-11-13,Pune,Maharashtra,30.1,17.8,24.0,54.583333333333336,0.0,13.0,100,Moderate,949.1750000000001,12.625
2024-11-14,Pune,Maharashtra,32.0,18.9,25.4,57.041666666666664,0.0,13.7,100,Moderate,950.1916666666666,52.708333333333336
2024-11-15,Pune,Maharashtra,31.2,21.5,25.8,65.70833333333333,1.1,10.2,100,Moderate,950.9,89.20833333333333
2024-11-16,Pune,Maharashtra,31.2,22.4,26.4,62.916666666666664,0.1,11.3,100,Moderate,950.1583333333333,68.29166666666667
2024-11-17,Pune,Maharashtra,30.9,21.8,25.7,54.625,0.0,13.5,100,Moderate,950.2208333333333,28.166666666666668
2024-11-18,Pune,Maharashtra,28.9,17.8,23.4,51.291666666666664,0.0,12.6,100,Moderate,950.8083333333334,0.0
2024-11-19,Pune,Maharashtra,28.4,16.4,22.3,53.5,0.0,10.1,100,Moderate,951.4416666666666,2.5416666666666665
2024-11-20,Pune,Maharashtra,28.0,15.9,21.9,52.916666666666664,0.0,11.4,100,Moderate,950.875,0.0
2024-11-21,Pune,Maharashtra,29.0,15.9,22.2,52.333333333333336,0.0,9.5,100,Moderate,950.4333333333334,6.333333333333333
2024-11-22,Pune,Maharashtra,29.1,15.7,22.5,53.958333333333336,0.0,9.3,100,Moderate,949.9833333333332,10.375
2024-11-23,Pune,Maharashtra,29.5,15.6,22.7,55.5,0.0,10.1,100,Moderate,950.7541666666666,22.791666666666668
2024-11-24,Pune,Maharashtra,28.9,16.8,22.7,55.833333333333336,0.0,11.0,100,Moderate,951.0291666666667,71.83333333333333
2024-11-25,Pune,Maharashtra,27.9,15.6,21.9,52.375,0.0,11.6,100,Moderate,950.8000000000001,78.08333333333333
2024-11-26,Pune,Maharashtra,27.4,14.8,21.3,50.333333333333336,0.0,11.5,100,Moderate,950.5708333333333,55.291666666666664
2024-11-27,Pune,Maharashtra,27.4,14.4,20.9,46.041666666666664,0.0,11.0,100,Moderate,949.875,27.5
2024-11-28,Pune,Maharashtra,27.5,14.4,20.8,44.875,0.0,16.5,100,Moderate,949.7666666666668,16.458333333333332
2024-11-29,Pune,Maharashtra,27.0,14.1,20.4,44.041666666666664,0.0,11.6,100,Moderate,949.7708333333334,22.291666666666668
2024-11-30,Pune,Maharashtra,27.9,14.0,21.2,50.125,0.0,10.4,100,Moderate,948.5458333333332,54.833333333333336
2024-12-01,Pune,Maharashtra,29.0,16.1,22.9,56.166666666666664,0.0,9.7,100,Moderate,947.0333333333333,86.04166666666667
2024-12-02,Pune,Maharashtra,28.9,21.1,24.1,68.45833333333333,0.3,14.8,100,Moderate,947.0166666666668,85.70833333333333
2024-12-03,Pune,Maharashtra,29.5,20.6,24.9,73.66666666666667,1.1,15.9,100,Moderate,948.5875,98.75
2024-12-04,Pune,Maharashtra,30.6,21.3,25.5,71.625,0.9,15.9,100,Moderate,949.5749999999999,88.95833333333333
2024-12-05,Pune,Maharashtra,31.4,20.8,25.7,67.54166666666667,0.2,10.3,100,Moderate,950.2166666666667,18.0
2024-12-06,Pune,Maharashtra,31.8,21.3,26.3,62.666666666666664,0.0,7.3,100,Moderate,950.2624999999999,51.25
2024-12-07,Pune,Maharashtra,31.6,21.0,25.7,58.25,0.0,11.4,100,Moderate,949.3958333333334,36.125
2024-12-08,Pune,Maharashtra,30.1,18.9,24.1,49.208333333333336,0.0,12.2,100,Moderate,949.0666666666666,87.16666666666667
2024-12-09,Pune,Maharashtra,29.5,16.0,22.5,49.208333333333336,0.0,10.5,100,Moderate,949.4250000000001,45.833333333333336
2024-12-10,Pune,Maharashtra,28.4,15.4,21.9,53.333333333333336,0.0,7.9,100,Moderate,950.3166666666666,78.125
2024-12-11,Pune,Maharashtra,29.3,16.6,22.7,58.166666666666664,0.0,7.8,100,Moderate,950.5208333333334,28.916666666666668
2024-12-12,Pune,Maharashtra,28.4,16.2,22.4,55.416666666666664,0.0,8.1,100,Moderate,949.875,20.416666666666668
2024-12-13,Pune,Maharashtra,27.8,15.9,21.5,51.958333333333336,0.0,10.8,100,Moderate,950.6416666666668,91.83333333333333
2024-12-14,Pune,Maharashtra,27.6,14.1,20.5,51.375,0.0,11.3,100,Moderate,951.6666666666666,49.583333333333336
2024-12-15,Pune,Maharashtra,27.9,13.1,20.2,49.791666666666664,0.0,9.3,100,Moderate,952.5458333333332,2.2916666666666665
2024-12-16,Pune,Maharashtra,27.8,12.4,19.6,46.458333333333336,0.0,7.9,100,Moderate,951.1333333333333,0.0
2024-12-17,Pune,Maharashtra,28.5,12.1,20.1,46.666666666666664,0.0,9.3,100,Moderate,949.7375000000001,32.5
2024-12-18,Pune,Maharashtra,28.8,12.4,20.4,47.375,0.0,6.4,100,Moderate,949.1208333333334,31.0
2024-12-19,Pune,Maharashtra,29.6,12.6,21.0,50.5,0.0,8.3,100,Moderate,948.7666666666668,33.541666666666664
2024-12-20,Pune,Maharashtra,30.0,15.5,22.3,58.708333333333336,0.0,10.6,100,Moderate,948.5,47.333333333333336
2024-12-21,Pune,Maharashtra,30.2,16.2,22.1,71.375,0.0,12.3,100,Moderate,948.7375000000001,58.125
2024-12-22,Pune,Maharashtra,29.5,17.6,21.8,76.08333333333333,0.0,15.1,100,Moderate,949.3208333333333,58.083333333333336
2024-12-23,Pune,Maharashtra,27.9,17.1,21.5,75.33333333333333,0.1,11.9,100,Moderate,949.3333333333334,38.5
2024-12-24,Pune,Maharashtra,28.1,17.4,22.1,72.45833333333333,0.3,10.1,100,Moderate,949.8041666666667,51.166666666666664
2024-12-25,Pune,Maharashtra,30.0,17.4,23.3,65.41666666666667,0.1,11.9,100,Moderate,950.7958333333332,33.958333333333336
2024-12-26,Pune,Maharashtra,30.1,19.6,24.1,65.70833333333333,0.2,11.9,100,Moderate,952.5500000000001,42.833333333333336
2024-12-27,Pune,Maharashtra,29.9,19.6,23.9,70.45833333333333,0.7,11.4,100,Moderate,952.8541666666666,43.708333333333336
2024-12-28,Pune,Maharashtra,29.7,19.1,23.8,72.41666666666667,1.8,11.4,100,Moderate,952.7833333333333,39.708333333333336
2024-12-29,Pune,Maharashtra,30.6,19.2,24.4,65.16666666666667,0.2,7.6,100,Moderate,953.1666666666666,37.291666666666664
2024-12-30,Pune,Maharashtra,30.6,19.4,24.6,60.083333333333336,0.0,8.2,100,Moderate,953.3541666666666,1.625
2024-12-31,Pune,Maharashtra,30.2,18.5,24.2,55.291666666666664,0.0,9.9,100,Moderate,953.4416666666666,0.20833333333333334
2025-01-01,Pune,Maharashtra,29.9,17.6,23.6,58.625,0.0,10.6,100,Moderate,952.3333333333334,0.0
2025-01-02,Pune,Maharashtra,31.0,16.6,23.6,54.416666666666664,0.0,11.4,100,Moderate,952.2875,21.833333333333332
2025-01-03,Pune,Maharashtra,29.8,16.1,22.8,44.041666666666664,0.0,13.6,100,Moderate,952.3208333333333,65.08333333333333
2025-01-04,Pune,Maharashtra,30.4,14.9,22.4,34.333333333333336,0.0,10.3,100,Moderate,950.8583333333332,8.0
2025-01-05,Pune,Maharashtra,30.8,15.1,22.5,42.041666666666664,0.0,9.1,100,Moderate,950.3458333333333,0.041666666666666664
2025-01-06,Pune,Maharashtra,29.9,16.6,22.8,51.25,0.0,8.8,100,Moderate,949.9833333333332,1.2916666666666667
2025-01-07,Pune,Maharashtra,29.0,15.6,22.1,52.666666666666664,0.0,10.4,100,Moderate,950.7416666666667,10.875
2025-01-08,Pune,Maharashtra,28.4,15.5,21.8,53.291666666666664,0.0,10.6,100,Moderate,950.7208333333333,67.41666666666667
2025-01-09,Pune,Maharashtra,28.2,15.3,21.7,47.583333333333336,0.0,13.0,100,Moderate,951.1125000000001,41.708333333333336
2025-01-10,Pune,Maharashtra,29.0,14.1,22.0,52.375,0.0,10.4,100,Moderate,951.9958333333334,74.45833333333333
2025-01-11,Pune,Maharashtra,30.1,16.1,22.7,55.458333333333336,0.0,15.5,100,Moderate,951.5124999999999,39.041666666666664
2025-01-12,Pune,Maharashtra,30.1,17.0,23.2,57.208333333333336,0.0,8.8,100,Moderate,951.4791666666666,38.958333333333336
2025-01-13,Pune,Maharashtra,30.2,17.5,23.5,59.291666666666664,0.0,12.0,100,Moderate,950.9708333333333,22.166666666666668
2025-01-14,Pune,Maharashtra,30.9,17.4,24.3,52.0,0.0,10.5,100,Moderate,951.1416666666668,22.958333333333332
2025-01-15,Pune,Maharashtra,30.8,19.6,24.6,58.416666666666664,0.5,11.6,100,Moderate,951.9499999999999,60.458333333333336
2025-01-16,Pune,Maharashtra,31.0,18.4,24.4,62.708333333333336,0.0,9.2,100,Moderate,951.9833333333332,56.0
2025-01-17,Pune,Maharashtra,29.6,18.3,24.1,55.333333333333336,0.0,13.3,100,Moderate,951.4916666666667,18.333333333333332
2025-01-18,Pune,Maharashtra,29.0,17.3,23.3,47.416666666666664,0.0,13.0,100,Moderate,951.1833333333334,0.125
2025-01-19,Pune,Maharashtra,30.4,16.2,23.3,46.041666666666664,0.0,11.7,100,Moderate,951.6083333333332,0.8333333333333334
2025-01-20,Pune,Maharashtra,30.6,16.4,23.6,44.083333333333336,0.0,8.1,100,Moderate,950.9791666666666,4.083333333333333
2025-01-21,Pune,Maharashtra,31.4,16.1,23.9,42.0,0.0,6.2,100,Moderate,949.7791666666667,0.0
2025-01-22,Pune,Maharashtra,32.3,17.0,24.5,44.875,0.0,10.5,100,Moderate,949.3416666666667,0.0
2025-01-23,Pune,Maharashtra,32.5,17.5,24.7,48.333333333333336,0.0,12.2,100,Moderate,949.2291666666666,12.666666666666666
2025-01-24,Pune,Maharashtra,33.1,17.2,25.2,48.833333333333336,0.0,7.6,100,Moderate,948.9833333333332,47.416666666666664
2025-01-25,Pune,Maharashtra,34.0,18.9,26.0,43.958333333333336,0.0,5.5,100,Moderate,950.0291666666667,14.333333333333334
2025-01-26,Pune,Maharashtra,33.0,18.8,25.7,40.666666666666664,0.0,11.6,100,Moderate,949.9375,26.375
2025-01-27,Pune,Maharashtra,33.4,18.2,25.9,42.375,0.0,7.7,100,Moderate,948.9791666666666,24.541666666666668
2025-01-28,Pune,Maharashtra,34.0,18.4,25.9,45.25,0.0,14.7,100,Moderate,948.9833333333332,57.125
2025-01-29,Pune,Maharashtra,34.1,18.6,26.0,39.791666666666664,0.0,13.6,100,Moderate,950.3000000000001,43.791666666666664
2025-01-30,Pune,Maharashtra,33.8,19.2,26.0,38.5,0.0,15.2,100,Moderate,949.4625,56.916666666666664
2025-01-31,Pune,Maharashtra,33.3,18.8,25.5,42.375,0.0,13.1,100,Moderate,948.7375000000001,34.291666666666664
2025-02-01,Pune,Maharashtra,33.5,17.0,24.7,45.458333333333336,0.0,13.9,100,Moderate,949.4041666666667,44.541666666666664
2025-02-02,Pune,Maharashtra,33.0,17.9,25.2,49.208333333333336,0.0,13.9,100,Moderate,949.9,55.416666666666664
2025-02-03,Pune,Maharashtra,33.8,19.2,25.9,42.333333333333336,0.0,16.7,100,Moderate,950.1875,47.625
2025-02-04,Pune,Maharashtra,33.7,18.1,25.4,45.75,0.0,16.7,100,Moderate,950.7166666666667,76.875
2025-02-05,Pune,Maharashtra,32.6,18.2,25.1,42.791666666666664,0.0,15.2,100,Moderate,949.8874999999999,33.958333333333336
2025-02-06,Pune,Maharashtra,33.7,18.5,25.8,38.125,0.0,13.1,100,Moderate,949.5875,3.5833333333333335
2025-02-07,Pune,Maharashtra,34.0,19.3,26.4,41.583333333333336,0.0,10.2,100,Moderate,951.0666666666666,6.125
2025-02-08,Pune,Maharashtra,33.8,19.6,26.6,41.666666666666664,0.0,13.9,100,Moderate,950.9041666666667,2.4166666666666665
2025-02-09,Pune,Maharashtra,34.2,20.0,27.1,40.458333333333336,0.0,12.5,100,Moderate,950.3333333333334,8.5
2025-02-10,Pune,Maharashtra,34.1,21.0,27.4,37.208333333333336,0.0,13.7,100,Moderate,951.2083333333334,12.458333333333334
2025-02-11,Pune,Maharashtra,34.0,19.9,26.8,34.541666666666664,0.0,16.0,100,Moderate,951.6416666666668,0.0
2025-02-12,Pune,Maharashtra,34.6,18.7,26.6,31.916666666666668,0.0,10.9,100,Moderate,951.6583333333333,0.0
